Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
Enfermagem,27001016048P9,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,FUFSE,SE,3,-,-,-,ENFERMAGEM
Enfermagem,30001013048P8,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,-,-,3,-,ENFERMAGEM
Enfermagem,32005016033P1,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,MG,3,-,-,-,ENFERMAGEM
Enfermagem,32011016006P0,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL,MG,4,4,-,-,ENFERMAGEM
Enfermagem,33068011005P0,SOCIEDADE BENEFICENTE ISRAELITA BRASILEIRA ALBERT EINSTEIN,SBIBAE,SP,-,-,3,-,ENFERMAGEM
Enfermagem,32018010014P8,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,UFSJ,MG,3,-,-,-,ENFERMAGEM
ENFERMAGEM - FESP-UPE - UEPB,25004018015P7,UNIVERSIDADE DE PERNAMBUCO,UPE,PE,4,4,-,-,ENFERMAGEM
Enfermagem e Biociências,31021018013P6,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,RJ,-,4,-,-,ENFERMAGEM
ENFERMAGEM E SAÚDE,28006011007P5,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,BA,4,4,-,-,ENFERMAGEM
ENFERMAGEM E SAÚDE,28001010014P3,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,5,5,-,-,ENFERMAGEM
ENFERMAGEM EM SAÚDE PÚBLICA,33002029027P0,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,7,7,-,-,ENFERMAGEM
ENFERMAGEM EM SAÚDE PÚBLICA,12008010072P3,UNIVERSIDADE DO ESTADO DO AMAZONAS,UEA,AM,-,-,A,-,ENFERMAGEM
ENFERMAGEM FUNDAMENTAL,33002029017P5,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,7,7,-,-,ENFERMAGEM
Enfermagem na Atenção Primária à Saúde,41002016166P8,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,SC,-,-,3,-,ENFERMAGEM
Enfermagem na Atenção Primária em Saúde no SUS,33002010231P1,UNIVERSIDADE DE SÃO PAULO,USP,SP,-,-,4,-,ENFERMAGEM
ENFERMAGEM NA SAÚDE DO ADULTO,33002010186P6,UNIVERSIDADE DE SÃO PAULO,USP,SP,7,7,-,-,ENFERMAGEM
ENFERMAGEM NO CONTEXTO AMAZÔNICO,12001015173P6,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,AM,-,-,A,-,ENFERMAGEM
ENFERMAGEM PSIQUIÁTRICA,33002029016P9,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,5,5,-,-,ENFERMAGEM
Gerenciamento em Enfermagem,33002010213P3,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,ENFERMAGEM
GERONTOLOGIA,24001015077P0,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,-,-,4,-,ENFERMAGEM
Gestão do Cuidado em Enfermagem,41001010079P5,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,-,-,5,5,ENFERMAGEM
INFORMÁTICA EM SAÚDE ,41001010156P0,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,-,-,4,-,ENFERMAGEM
PRÁTICA DO CUIDADO EM SAÚDE,40001016073P0,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,-,-,4,-,ENFERMAGEM
SAÚDE DA FAMÍLIA,21005010001P5,SOCIEDADE DE ENSINO SUPERIOR E TECNOLÓGICO DO PIAUÍ LTDA,UNINOVAFAPI,PI,-,-,3,-,ENFERMAGEM
SAÚDE DA FAMÍLIA,25046004001P0,FACULDADE DE ENFERMAGEM NOVA ESPERANÇA,FACENE,PB,-,-,3,-,ENFERMAGEM
SAÚDE E SOCIEDADE,23001011177P2,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,-,-,3,-,ENFERMAGEM
SAÚDE e TECNOLOGIA no ESPAÇO HOSPITALAR,31021018022P5,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,RJ,-,-,3,-,ENFERMAGEM
SAÚDE MATERNO INFANTIL,42039010004P0,UNIVERSIDADE FRANCISCANA,UFN,RS,-,-,3,-,ENFERMAGEM
SAÚDE PÚBLICA EM REGIÃO DE FRONTEIRA,40015017071P5,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,UNIOESTE,PR,3,-,-,-,ENFERMAGEM
TECNOLOGIA E INOVAÇÃO EM ENFERMAGEM,22002014012P7,UNIVERSIDADE DE FORTALEZA,UNIFOR,CE,-,-,3,-,ENFERMAGEM
Tecnologia e Inovação em Enfermagem,33002029047P1,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,-,-,4,-,ENFERMAGEM
