Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
CIÊNCIA ANIMAL,40003019016P0,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO PARANÁ,PUC/PR,PR,4,4,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL,40002012009P7,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,6,6,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL,33093016006P0,UNIVERSIDADE DE FRANCA,UNIFRAN,SP,4,-,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL,33054010004P7,UNIVERSIDADE DO OESTE PAULISTA,UNOESTE,SP,4,4,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL,52001016014P8,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,5,5,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL,33004021075P8,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, ARAÇATUBA",UNESP-ARAÇ,SP,5,5,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL,32001010042P5,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,7,7,-,-,MEDICINA VETERINÁRIA
Ciência Animal,20002017002P6,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,MA,4,4,-,-,MEDICINA VETERINÁRIA
Ciência Animal,24001031025P1,"UNIVERSIDADE FEDERAL DA PARAÍBA, AREIA",UFPB-AREIA,PB,4,-,-,-,MEDICINA VETERINÁRIA
Ciência Animal,40001016077P6,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,4,4,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL COM ÊNFASE EM PRODUTOS BIOATIVOS,40028011002P4,UNIVERSIDADE PARANAENSE,UNIPAR,PR,4,4,-,-,MEDICINA VETERINÁRIA
CIÊNCIA ANIMAL NOS TRÓPICOS,28001010036P7,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,5,5,-,-,MEDICINA VETERINÁRIA
Ciência Animal Tropical,25003011031P6,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,3,3,-,-,MEDICINA VETERINÁRIA
Ciência e Saúde Animal,24009016011P0,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,4,4,-,-,MEDICINA VETERINÁRIA
CIÊNCIA EM ANIMAIS DE LABORATÓRIO,31010016148P0,FUNDAÇÃO OSWALDO CRUZ - FIOCRUZ,FIOCRUZ,RJ,-,-,3,-,MEDICINA VETERINÁRIA
CIÊNCIAS ANIMAIS,53001010067P0,UNIVERSIDADE DE BRASÍLIA,UNB,DF,5,5,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,50001019017P1,UNIVERSIDADE FEDERAL DE MATO GROSSO,UFMT,MT,5,5,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,32006012014P3,UNIVERSIDADE FEDERAL DE UBERLÂNDIA,UFU,MG,4,4,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,32004010015P0,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,MG,5,5,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,31002013003P3,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,RJ,6,6,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,42001013030P5,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,6,6,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,51001012040P6,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,MS,4,4,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,40014010042P9,UNIVERSIDADE ESTADUAL DO CENTRO-OESTE,UNICENTRO,PR,3,-,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,40001016023P3,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,22003010001P1,UNIVERSIDADE ESTADUAL DO CEARÁ,UECE,CE,6,6,-,-,MEDICINA VETERINÁRIA
CIÊNCIAS VETERINÁRIAS,30001013033P0,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,3,-,-,-,MEDICINA VETERINÁRIA
Ciências Veterinárias no Semiárido,25020013006P6,UNIVERSIDADE FEDERAL DO VALE DO SÃO FRANCISCO,UNIVASF,PE,4,4,-,-,MEDICINA VETERINÁRIA
CIRURGIA VETERINÁRIA,33004102069P8,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, JABOTICABAL",UNESP-JAB,SP,5,5,-,-,MEDICINA VETERINÁRIA
CLÍNICA CIRÚRGICA VETERINÁRIA,33002010155P3,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,MEDICINA VETERINÁRIA
CLÍNICA VETERINÁRIA,33002010150P1,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,MEDICINA VETERINÁRIA
Clínicas Veterinárias,40002012049P9,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,-,-,4,-,MEDICINA VETERINÁRIA
Defesa sanitária animal,20002017005P5,UNIVERSIDADE ESTADUAL DO MARANHÃO,UEMA,MA,-,-,5,5,MEDICINA VETERINÁRIA
Diagnóstico em Medicina Veterinária,31027016005P1,UNIVERSIDADE DE VASSOURAS,USS,RJ,-,-,3,-,MEDICINA VETERINÁRIA
EPIDEMIOLOGIA EXPERIMENTAL APLICADA ÀS ZOONOSES,33002010123P4,UNIVERSIDADE DE SÃO PAULO,USP,SP,6,6,-,-,MEDICINA VETERINÁRIA
"HIGIENE, INSPEÇÃO E TECNOLOGIA DE ALIMENTOS DE ORIGEM ANIMAL",31003010069P4,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,RJ,-,-,3,-,MEDICINA VETERINÁRIA
MEDICINA ANIMAL: EQÜINOS,42001013099P5,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,3,3,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA,25003011005P5,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,5,5,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA,42002010011P0,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,RS,7,7,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA,33004064022P3,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, BOTUCATU",UNESP-BOT,SP,6,6,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA,33004102072P9,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, JABOTICABAL",UNESP-JAB,SP,6,6,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA,33076014005P0,UNIVERSIDADE DE SANTO AMARO,UNISA,SP,4,4,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA,32002017022P0,UNIVERSIDADE FEDERAL DE VIÇOSA,UFV,MG,6,6,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA ( CLÍNICA e REPRODUÇÃO ANIMAL),31003010024P0,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,RJ,5,5,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINARIA CONVENCIONAL E INTEGRATIVA,41001052001P4,UNIVERSIDADE FEDERAL DE SANTA CATARINA - CURITIBANOS,UFSC-CURITIBANOS,SC,A,-,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA NO MEIO AMBIENTE LITORANEO,33103011004P9,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,SP,3,-,-,-,MEDICINA VETERINÁRIA
MEDICINA VETERINÁRIA (PATOLOGIA E CIÊNCIAS CLÍNICAS),31002013016P8,UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,UFRRJ,RJ,5,5,-,-,MEDICINA VETERINÁRIA
MEDIC.VETERIN.(HIG.VETER.PROC.TECN.PROD.ORIG.ANIMAL),31003010015P1,UNIVERSIDADE FEDERAL FLUMINENSE,UFF,RJ,5,5,-,-,MEDICINA VETERINÁRIA
Patologia Ambiental e Experimental,33063010005P2,UNIVERSIDADE PAULISTA,UNIP,SP,5,5,-,-,MEDICINA VETERINÁRIA
PATOLOGIA EXPERIMENTAL E COMPARADA,33002010057P1,UNIVERSIDADE DE SÃO PAULO,USP,SP,6,6,-,-,MEDICINA VETERINÁRIA
PRODUÇÃO E SANIDADE ANIMAL,41012011001P0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA CATARINENSE",IFC,SC,-,-,3,-,MEDICINA VETERINÁRIA
PRODUÇÃO SUSTENTÁVEL E SAÚDE ANIMAL,40004015070P0,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,3,-,-,-,MEDICINA VETERINÁRIA
REPRODUÇÃO ANIMAL,33002010047P6,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,MEDICINA VETERINÁRIA
REPRODUÇÃO ANIMAL NA AMAZÔNIA,15001059001P0,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,UFRA,PA,A,A,-,-,MEDICINA VETERINÁRIA
REPRODUÇÃO E NUTRIÇÃO ANIMAL,32043015001P7,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO NORTE DE MINAS GERAIS",IFNMG,MG,-,-,3,-,MEDICINA VETERINÁRIA
"REPRODUÇÃO, SANIDADE E BEM-ESTAR ANIMAL",32016018003P3,UNIVERSIDADE JOSÉ DO ROSÁRIO VELLANO,UNIFENAS,MG,4,4,-,-,MEDICINA VETERINÁRIA
SANIDADE ANIMAL  E SAÚDE  PÚBLICA NOS TRÓPICOS,16003012156P8,UNIVERSIDADE FEDERAL DO TOCANTINS,UFT,TO,3,-,-,-,MEDICINA VETERINÁRIA
Sanidade e Produção Animal,41007018007P9,UNIVERSIDADE DO OESTE DE SANTA CATARINA,UNOESC,SC,3,-,-,-,MEDICINA VETERINÁRIA
Sanidade e Produção Animal nos Trópicos,32036019003P7,UNIVERSIDADE DE UBERABA,UNIUBE,MG,3,-,-,-,MEDICINA VETERINÁRIA
Sanidade e Produção Animal Sustentável na Amazônia Ocidental,11001011008P2,UNIVERSIDADE FEDERAL DO ACRE,UFAC,AC,4,4,-,-,MEDICINA VETERINÁRIA
Sanidade e Reprodução de Animais de Produção,25003011025P6,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,4,-,-,-,MEDICINA VETERINÁRIA
SAÚDE ANIMAL,53001010070P1,UNIVERSIDADE DE BRASÍLIA,UNB,DF,4,4,-,-,MEDICINA VETERINÁRIA
SAÚDE ANIMAL,43043003001P2,CENTRO DE PESQUISA EM SAÚDE ANIMAL,IPVDF,RS,4,-,-,-,MEDICINA VETERINÁRIA
SAÚDE ANIMAL NA AMAZÔNIA,15001016057P4,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,4,4,-,-,MEDICINA VETERINÁRIA
"SAÚDE ANIMAL, PRODUÇÃO E AMBIENTE",33034010009P9,UNIVERSIDADE DE MARÍLIA,UNIMAR,SP,-,-,A,-,MEDICINA VETERINÁRIA
"SAÚDE, BEM-ESTAR E PRODUÇÃO ANIMAL SUSTENTÁVEL NA FRONTEIRA SUL",41020014011P5,UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,UFFS,SC,3,-,-,-,MEDICINA VETERINÁRIA
Saúde e Produção Animal,40024016003P5,UNIVERSIDADE PITÁGORAS UNOPAR,UNOPAR,PR,3,-,-,-,MEDICINA VETERINÁRIA
SAÚDE E PRODUÇÃO ANIMAL NA AMAZÔNIA,15002012006P7,UNIVERSIDADE FEDERAL RURAL DA AMAZÔNIA,UFRA,PA,4,4,-,-,MEDICINA VETERINÁRIA
SAÚDE ÚNICA,25003011073P0,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,PE,-,-,A,-,MEDICINA VETERINÁRIA
TECNOLOGIAS APLICADAS A ANIMAIS DE INTERESSE REGIONAL,21001014080P3,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PIAUÍ,FUFPI,PI,A,A,-,-,MEDICINA VETERINÁRIA
VETERINÁRIA,42003016008P2,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,5,5,-,-,MEDICINA VETERINÁRIA
VIROLOGIA,42041015010P1,UNIVERSIDADE FEEVALE,FEEVALE,RS,3,-,-,-,MEDICINA VETERINÁRIA
