Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
ENGENHARIA CIVIL,40006018008P6,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,4,4,-,-,ENFERMAGEM
ENGENHARIA CIVIL,41001010023P0,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,5,5,-,-,ENFERMAGEM
ENGENHARIA CIVIL,42001013014P0,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,6,6,-,-,ENFERMAGEM
ENGENHARIA CIVIL,42002010020P0,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,RS,4,4,-,-,ENFERMAGEM
ENGENHARIA CIVIL,42007011018P3,UNIVERSIDADE DO VALE DO RIO DOS SINOS,UNISINOS,RS,4,4,-,-,ENFERMAGEM
ENGENHARIA CIVIL,41002016157P9,UNIVERSIDADE DO ESTADO DE SANTA CATARINA,UDESC,SC,3,-,-,-,ENFERMAGEM
ENGENHARIA CIVIL,33072019005P4,UNIVERSIDADE SÃO JUDAS TADEU,USJT,SP,-,-,3,-,ENFERMAGEM
ENGENHARIA CIVIL,28001010172P8,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,4,4,-,-,ENFERMAGEM
ENGENHARIA CIVIL,42051010004P3,FACULDADE MERIDIONAL,IMED,RS,3,-,-,-,ENFERMAGEM
ENGENHARIA CIVIL,40043010008P4,UNIVERSIDADE FEDERAL DA INTEGRAÇÃO LATINO-AMERICANA,UNILA,PR,3,-,-,-,ENFERMAGEM
ENGENHARIA CIVIL,32005016106P9,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,MG,3,-,-,-,ENFERMAGEM
ENGENHARIA CIVIL,52001016112P0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,A,-,-,-,ENFERMAGEM
Engenharia Civil,33001014018P0,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,SP,4,4,-,-,ENFERMAGEM
Engenharia Civil,27001016034P8,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,FUFSE,SE,3,-,-,-,ENFERMAGEM
Engenharia Civil,40002012027P5,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,3,3,-,-,ENFERMAGEM
Engenharia Civil,40004015041P0,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,3,-,-,-,ENFERMAGEM
ENGENHARIA CIVIL: CONSTRUÇÃO E INFRAESTRUTURA,42001013174P7,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,5,5,-,-,ENFERMAGEM
ENGENHARIA CIVIL E AMBIENTAL,24009016002P1,UNIVERSIDADE FEDERAL DE CAMPINA GRANDE,UFCG,PB,4,4,-,-,ENFERMAGEM
ENGENHARIA CIVIL E AMBIENTAL,24001015040P0,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,4,4,-,-,ENFERMAGEM
ENGENHARIA CIVIL E AMBIENTAL,25001019080P4,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,PE,3,-,-,-,ENFERMAGEM
ENGENHARIA CIVIL E AMBIENTAL,33004056089P5,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, BAURU",UNESP-BAURU,SP,5,5,-,-,ENFERMAGEM
ENGENHARIA CIVIL E AMBIENTAL,28002016008P6,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,BA,3,-,-,-,ENFERMAGEM
Engenharia Civil e Ambiental,42009014004P5,FUNDAÇÃO UNIVERSIDADE DE PASSO FUNDO,FUPF,RS,4,4,-,-,ENFERMAGEM
ENGENHARIA CIVIL (ENGENHARIA DE ESTRUTURAS),33002045007P0,"UNIVERSIDADE DE SÃO PAULO, SÃO CARLOS",USP-SC,SP,7,7,-,-,ENFERMAGEM
ENGENHARIA CIVIL: ESTRUTURAS E CONSTRUÇÃO CIVIL,22001018059P7,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,3,-,-,-,ENFERMAGEM
Engenharia Civil (PPGEC),40006018030P1,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,3,-,-,-,ENFERMAGEM
ENGENHARIA CIVIL (RECURSOS HÍDRICOS),22001018010P8,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,7,7,-,-,ENFERMAGEM
"ENGENHARIA CIVIL, SANITÁRIA E AMBIENTAL",41009010002P0,UNIVERSIDADE DO CONTESTADO,UNC,SC,-,-,3,-,ENFERMAGEM
ENGENHARIA DAS CONSTRUÇÕES,32007019017P9,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,MG,-,-,3,-,ENFERMAGEM
ENGENHARIA DE BARRAGEM E GESTÃO AMBIENTAL,15001016090P1,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,-,-,3,-,ENFERMAGEM
ENGENHARIA DE CONSTRUÇÃO CIVIL,40001016049P2,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,ENFERMAGEM
ENGENHARIA DE ESTRUTURAS,32001010038P8,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,4,4,-,-,ENFERMAGEM
ENGENHARIA DE INFRA-ESTRUTURA AERONÁUTICA,33011010009P6,INSTITUTO TECNOLÓGICO DE AERONÁUTICA,ITA,SP,4,4,-,-,ENFERMAGEM
ENGENHARIA DE INFRAESTRUTURA E DESENVOLVIMENTO ENERGÉTICO ,15001016091P8,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,3,-,-,-,ENFERMAGEM
ENGENHARIA DE RECURSOS HÍDRICOS E AMBIENTAL,40001016021P0,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,ENFERMAGEM
ENGENHARIA DE SANEAMENTO AMBIENTAL,33142017005P6,CENTRO UNIVERSITÁRIO DAS FACULDADES METROPOLITANAS UNIDAS,FMU,SP,3,-,-,-,ENFERMAGEM
ENGENHARIA DE SISTEMAS LOGÍSTICOS,33002010190P3,UNIVERSIDADE DE SÃO PAULO,USP,SP,4,-,-,-,ENFERMAGEM
ENGENHARIA DE TRANSPORTES,22001018036P7,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,5,5,-,-,ENFERMAGEM
ENGENHARIA DE TRANSPORTES,33002045013P0,"UNIVERSIDADE DE SÃO PAULO, SÃO CARLOS",USP-SC,SP,5,5,-,-,ENFERMAGEM
ENGENHARIA DE TRANSPORTES,31001017038P5,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,5,5,-,-,ENFERMAGEM
ENGENHARIA DE TRANSPORTES,33002010055P9,UNIVERSIDADE DE SÃO PAULO,USP,SP,4,4,-,-,ENFERMAGEM
ENGENHARIA DE TRANSPORTES,31007015010P1,INSTITUTO MILITAR DE ENGENHARIA,IME,RJ,3,-,-,-,ENFERMAGEM
Engenharia de Transportes e Gestão Territorial,41001010088P4,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,3,-,-,-,ENFERMAGEM
ENGENHARIA E CIÊNCIAS AMBIENTAIS,42033012075P7,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA SUL-RIO-GRANDENSE",IFSUL,RS,-,-,3,-,ENFERMAGEM
ENGENHARIA E CIÊNCIAS AMBIENTAIS,27001016174P4,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,FUFSE,SE,3,-,-,-,ENFERMAGEM
ENGENHARIA E CIÊNCIAS AMBIENTAIS,42008018014P4,UNIVERSIDADE DE CAXIAS DO SUL,UCS,RS,-,-,3,-,ENFERMAGEM
ENGENHARIA E DESENVOLVIMENTO SUSTENTÁVEL,30001013036P0,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,-,-,3,-,ENFERMAGEM
ENGENHARIA E TECNOLOGIA AMBIENTAL ,40001016173P5,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,A,A,-,-,ENFERMAGEM
ENGENHARIA GEOTÉCNICA,32007019010P4,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,MG,-,-,3,-,ENFERMAGEM
ENGENHARIA HIDRÁULICA E SANEAMENTO,33002045008P7,"UNIVERSIDADE DE SÃO PAULO, SÃO CARLOS",USP-SC,SP,7,7,-,-,ENFERMAGEM
ENGENHARIA SANITÁRIA E AMBIENTAL ,23001011023P5,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,3,-,-,-,ENFERMAGEM
ENGENHARIA SANITÁRIA E AMBIENTAL - PPGESA,15001016163P9,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,-,-,A,-,ENFERMAGEM
Engenharia Sanitária e Ambiental - UNICENTRO,40005011017P9,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,PR,3,-,-,-,ENFERMAGEM
ENGENHARIA URBANA,40004015027P8,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,3,-,-,-,ENFERMAGEM
ENGENHARIA URBANA,33001014015P0,UNIVERSIDADE FEDERAL DE SÃO CARLOS,UFSCAR,SP,4,4,-,-,ENFERMAGEM
ENGENHARIA URBANA,31001017132P1,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,-,-,4,-,ENFERMAGEM
ENGENHARIA URBANA E AMBIENTAL,31005012036P8,PONTIFÍCIA UNIVERSIDADE CATÓLICA DO RIO DE JANEIRO,PUC-RIO,RJ,-,-,3,-,ENFERMAGEM
ESTRUTURAS E CONSTRUÇÃO CIVIL,53001010036P8,UNIVERSIDADE DE BRASÍLIA,UNB,DF,4,4,-,-,ENFERMAGEM
GEOTECNIA,33002045009P3,"UNIVERSIDADE DE SÃO PAULO, SÃO CARLOS",USP-SC,SP,4,4,-,-,ENFERMAGEM
GEOTECNIA,53001010032P2,UNIVERSIDADE DE BRASÍLIA,UNB,DF,6,6,-,-,ENFERMAGEM
GEOTECNIA,32007019013P3,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,MG,3,3,-,-,ENFERMAGEM
GEOTECNIA E TRANSPORTES,32001010086P2,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,3,-,-,-,ENFERMAGEM
"GEOTECNIA, ESTRUTURAS E CONSTRUÇÃO CIVIL",52001016039P0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,4,4,-,-,ENFERMAGEM
HABITAÇÃO: PLANEJAMENTO E TECNOLOGIA,33083010001P7,INSTITUTO DE PESQUISAS TECNOLÓGICAS DO ESTADO DE SÃO PAULO,IPT,SP,-,-,3,-,ENFERMAGEM
Inovação na Construção Civil,33002010233P4,UNIVERSIDADE DE SÃO PAULO,USP,SP,-,-,4,-,ENFERMAGEM
"Meio Ambiente , Águas e Saneamento",28001010076P9,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,3,-,-,-,ENFERMAGEM
Processos Construtivos,32053010005P4,UNIVERSIDADE FUMEC,FUMEC,MG,-,-,3,-,ENFERMAGEM
Processos Construtivos e Saneamento Urbano,15001016069P2,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,-,-,3,-,ENFERMAGEM
PROJETO DE ESTRUTURAS,31001017134P4,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,-,-,3,-,ENFERMAGEM
Recursos Hídricos,27001016044P3,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,FUFSE,SE,3,-,-,-,ENFERMAGEM
Recursos Hídricos,42003016048P4,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,RS,4,4,-,-,ENFERMAGEM
RECURSOS HIDRICOS E SANEAMENTO,26001012019P6,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,AL,3,-,-,-,ENFERMAGEM
RECURSOS HÍDRICOS E SANEAMENTO AMBIENTAL,42001013015P6,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,6,6,-,-,ENFERMAGEM
"SANEAMENTO,  MEIO AMBIENTE E RECURSOS HÍDRICOS",32001010014P1,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,7,7,-,-,ENFERMAGEM
Sistemas de Infraestrutura Urbana,33006016014P6,PONTIFÍCIA UNIVERSIDADE CATÓLICA DE CAMPINAS,PUCCAMP,SP,3,-,-,-,ENFERMAGEM
TECNOLOGIA AMBIENTAL,33032017006P3,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,SP,-,-,4,-,ENFERMAGEM
TECNOLOGIA AMBIENTAL,42020018005P8,UNIVERSIDADE DE SANTA CRUZ DO SUL,UNISC,RS,4,4,-,-,ENFERMAGEM
TECNOLOGIA AMBIENTAL,33032017011P7,UNIVERSIDADE DE RIBEIRÃO PRETO,UNAERP,SP,-,4,-,-,ENFERMAGEM
TECNOLOGIA AMBIENTAL E RECURSOS HÍDRICOS,53001010041P1,UNIVERSIDADE DE BRASÍLIA,UNB,DF,3,3,-,-,ENFERMAGEM
TECNOLOGIA E GESTÃO AMBIENTAL,22008012001P3,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO CEARÁ",IFCE,CE,3,-,-,-,ENFERMAGEM
TECNOLOGIAS AMBIENTAIS,51001012010P0,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,MS,4,4,-,-,ENFERMAGEM
Tecnologias Ambientais,40006018026P4,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,PR,3,-,-,-,ENFERMAGEM
TRANSPORTES,53001010030P0,UNIVERSIDADE DE BRASÍLIA,UNB,DF,3,-,-,-,ENFERMAGEM
