Nome do Programa,Código do Programa,Nome da IES,Sigla da IES,UF,ME,DO,MP,DP,Av.Capes
CIÊNCIAS FARMACÊUTICAS,15001016049P1,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,3,-,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,22001018072P3,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,CE,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,23001011040P7,UNIVERSIDADE FEDERAL DO RIO GRANDE DO NORTE,UFRN,RN,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,24004014014P8,UNIVERSIDADE ESTADUAL DA PARAÍBA,UEPB,PB,3,-,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,25001019027P6,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,PE,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,26001012036P8,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,AL,3,-,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,27001016019P9,FUNDAÇÃO UNIVERSIDADE FEDERAL DE SERGIPE,FUFSE,SE,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,31001017099P4,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,5,5,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,32001010055P0,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,5,5,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,32005016032P5,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,MG,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,32007019014P0,UNIVERSIDADE FEDERAL DE OURO PRETO,UFOP,MG,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,32011016003P1,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL,MG,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,33002029023P5,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,7,7,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,33004030078P6,"UNIVERSIDADE ESTADUAL PAULISTA JÚLIO DE MESQUITA FILHO, ARARAQUARA",UNESP-ARAR,SP,6,6,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,33065012003P9,UNIVERSIDADE DE SOROCABA,UNISO,SP,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,40001016042P8,UNIVERSIDADE FEDERAL DO PARANÁ,UFPR,PR,5,5,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,40004015018P9,UNIVERSIDADE ESTADUAL DE MARINGÁ,UEM,PR,5,5,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,40014010006P2,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,PR,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,41005015008P2,UNIVERSIDADE DO VALE DO ITAJAÍ,UNIVALI,SC,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,42001013023P9,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,RS,7,7,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,42002010029P7,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,RS,5,5,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,52001016031P0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,12001015033P0,UNIVERSIDADE FEDERAL DO AMAZONAS,UFAM,AM,3,-,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,33009015091P0,UNIVERSIDADE FEDERAL DE SÃO PAULO,UNIFESP,SP,3,-,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,40002012172P5,UNIVERSIDADE ESTADUAL DE LONDRINA,UEL,PR,3,-,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,33003017173P8,UNIVERSIDADE ESTADUAL DE CAMPINAS,UNICAMP,SP,4,4,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS,52006018003P8,CENTRO UNIVERSITÁRIO DE ANÁPOLIS,UNIEVANGELICA,GO,-,-,A,-,FARMÁCIA
Ciências Farmacêuticas,30001013056P0,UNIVERSIDADE FEDERAL DO ESPÍRITO SANTO,UFES,ES,3,-,-,-,FARMÁCIA
Ciências Farmacêuticas,14001012005P1,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,AP,3,-,-,-,FARMÁCIA
Ciências Farmacêuticas,28002016018P1,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,BA,3,-,-,-,FARMÁCIA
Ciências Farmacêuticas,53001010085P9,UNIVERSIDADE DE BRASÍLIA,UNB,DF,4,4,-,-,FARMÁCIA
Ciências Farmacêuticas,32010010009P7,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,MG,3,-,-,-,FARMÁCIA
Ciências Farmacêuticas,40015017021P8,UNIVERSIDADE ESTADUAL DO OESTE DO PARANA,UNIOESTE,PR,3,-,-,-,FARMÁCIA
Ciências Farmacêuticas,30011019003P6,UNIVERSIDADE VILA VELHA,UVV,ES,4,4,-,-,FARMÁCIA
Ciências Farmacêuticas,32018010013P1,UNIVERSIDADE FEDERAL DE SÃO JOÃO DEL-REI,UFSJ,MG,3,-,-,-,FARMÁCIA
Ciências Farmacêuticas,42046017007P2,FUNDAÇÃO UNIVERSIDADE FEDERAL DO PAMPA,UNIPAMPA,RS,3,-,-,-,FARMÁCIA
CIÊNCIAS FARMACÊUTICAS ,28005015073P1,UNIVERSIDADE DO ESTADO DA BAHIA,UNEB,BA,3,-,-,-,FARMÁCIA
Desenvolvimento e Controle de Produtos Biofarmacêuticos,32116012001P8,CENTRO UNIVERSITÁRIO NEWTON PAIVA,NEWTON PAI,MG,-,-,3,-,FARMÁCIA
DESENVOLVIMENTO E INOVAÇÃO TECNOLÓGICA EM MEDICAMENTOS,23001011047P1,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,-,4,-,-,FARMÁCIA
FARMÁCIA,28001010067P0,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,BA,4,4,-,-,FARMÁCIA
FARMÁCIA,41001010044P7,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,SC,5,5,-,-,FARMÁCIA
FARMÁCIA,33107017002P1,UNIVERSIDADE ANHANGUERA DE SÃO PAULO,UNIAN-SP,SP,-,-,3,-,FARMÁCIA
Farmácia,51001012030P0,FUNDAÇÃO UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,MS,4,4,-,-,FARMÁCIA
Farmácia (Fisiopatologia e Toxicologia),33002010079P5,UNIVERSIDADE DE SÃO PAULO,USP,SP,7,7,-,-,FARMÁCIA
FÁRMACOS E MEDICAMENTOS,33002010081P0,UNIVERSIDADE DE SÃO PAULO,USP,SP,4,4,-,-,FARMÁCIA
"Gestão, Pesquisa e Desenvolvimento na Indústria Farmacêutica",31010016023P3,FUNDAÇÃO OSWALDO CRUZ - FIOCRUZ,FIOCRUZ,RJ,-,-,4,4,FARMÁCIA
Inovação Farmacêutica,52001016062P2,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,-,4,-,-,FARMÁCIA
INOVAÇÃO TERAPÊUTICA,25001019073P8,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,PE,5,5,-,-,FARMÁCIA
Medicamentos e Assistência Farmacêutica,32001010091P6,UNIVERSIDADE FEDERAL DE MINAS GERAIS,UFMG,MG,4,4,-,-,FARMÁCIA
Nanotecnologia Farmacêutica,52001016048P0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,GO,-,4,-,-,FARMÁCIA
PESQUISA TRANSLACIONAL EM FÁRMACOS E MEDICAMENTOS,31010016152P8,FUNDAÇÃO OSWALDO CRUZ - FIOCRUZ,FIOCRUZ,RJ,A,A,-,-,FARMÁCIA
PLANTAS MEDICINAIS E FITOTERÁPICOS NA ATENÇÃO BÁSICA,40028011004P7,UNIVERSIDADE PARANAENSE,UNIPAR,PR,-,-,3,-,FARMÁCIA
Produtos Bioativos e Biociências,31001017143P3,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,RJ,3,-,-,-,FARMÁCIA
PRODUTOS NATURAIS E SINTÉTICOS BIOATIVOS,24001015015P5,"UNIVERSIDADE FEDERAL DA PARAÍBA, JOÃO PESSOA",UFPB-JP,PB,6,6,-,-,FARMÁCIA
QUÍMICA MEDICINAL E MODELAGEM MOLECULAR,15001016086P4,UNIVERSIDADE FEDERAL DO PARÁ,UFPA,PA,3,-,-,-,FARMÁCIA
TECNOLOGIA BIOQUÍMICO-FARMACÊUTICA,33002010078P9,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,FARMÁCIA
TOXICOLOGIA,33002029039P9,"UNIVERSIDADE DE SÃO PAULO, RIBEIRÃO PRETO",USP-RP,SP,6,6,-,-,FARMÁCIA
TOXICOLOGIA E ANÁLISES TOXICOLÓGICAS,33002010080P3,UNIVERSIDADE DE SÃO PAULO,USP,SP,5,5,-,-,FARMÁCIA
TOXICOLOGIA E ANÁLISES TOXICOLÓGICAS,42041015009P3,UNIVERSIDADE FEEVALE,FEEVALE,RS,3,-,-,-,FARMÁCIA
